,Ones,Zeros,Output
5388,0,0,2
5389,0,3874,2
5390,0,436,2
5391,6142,38,2
5392,0,0,2
5393,0,654,2
5394,184,13421,2
5395,0,0,2
5396,3,48,2
5397,0,0,2
5398,0,0,2
5399,0,0,2
5400,1,131,2
5401,1406,68141,2
5402,0,0,2
5403,0,12,2
5404,6,0,2
5405,0,1019,2
5406,0,0,2
5407,6,348,2
5408,0,0,2
5409,1,0,2
5410,0,562,2
5411,0,91,2
5412,0,0,2
5413,0,30,2
5414,2,344,2
5415,0,1200,2
5416,0,0,2
5417,14,7387,2
5418,14530,66450,2
5419,0,1222,2
5420,0,0,2
5421,0,0,2
5422,0,262,2
5423,0,476,2
5424,0,103,2
5425,0,170,2
5426,0,0,2
5427,0,0,2
5428,0,0,2
5429,0,1110,2
5430,0,38,2
5431,0,0,2
5432,2,1259,2
5433,0,934,2
5434,0,0,2
5435,0,6174720,2
5436,0,0,2
5437,2189,6628,2
5438,0,0,2
5439,614,6849,2
5440,154,24312,2
5441,0,0,2
5442,0,0,2
5443,0,0,2
5444,0,254,2
5445,0,0,2
5446,0,6174720,2
5447,0,0,2
5448,0,1899,2
5449,0,341,2
5450,0,0,2
5451,0,181,2
5452,0,0,2
5453,17,0,2
5454,0,0,2
5455,0,0,2
5456,0,0,2
5457,0,0,2
5458,0,208,2
5459,4186,17736,2
5460,0,473,2
5461,302,4597,2
5462,1,360,2
5463,0,0,2
5464,0,0,2
5465,0,0,2
5466,0,15,2
5467,0,65,2
5468,0,1320,2
5469,0,0,2
5470,0,0,2
5471,4,777,2
5472,0,760,2
5473,0,0,2
5474,0,220,2
5475,0,6174720,2
5476,0,724,2
5477,0,0,2
5478,0,0,2
5479,0,169,2
5480,0,122,2
5481,0,0,2
5482,0,129,2
5483,0,237,2
5484,0,0,2
5485,0,0,2
5486,4,0,2
5487,0,0,2
5488,0,0,2
5489,0,0,2
5490,12,680,2
5491,0,0,2
5492,0,0,2
5493,0,42,2
5494,0,0,2
5495,0,0,2
5496,182,11,2
5497,0,0,2
5498,56,584,2
5499,0,0,2
5500,0,0,2
5501,0,0,2
5502,0,0,2
5503,198,0,2
5504,0,582,2
5505,46,27184,2
5506,9,1114,2
5507,1,0,2
5508,0,232,2
5509,0,498,2
5510,0,0,2
5511,0,2617,2
5512,0,731,2
5513,16,89,2
5514,120,3252,2
5515,7,116,2
5516,56,16331,2
5517,893,1264,2
5518,280,2064,2
5519,82,114,2
5520,0,108,2
5521,99,3838,2
5522,0,323,2
5523,0,63,2
5524,0,78,2
5525,0,945,2
5526,74,1589,2
5527,0,497,2
5528,0,57,2
5529,0,0,2
5530,1354,7860,2
5531,0,354,2
5532,3,247,2
5533,0,9018,2
5534,0,490,2
5535,0,1259,2
5536,0,257,2
5537,1679,6359,2
5538,348,11862,2
5539,834,3779,2
5540,1,2730,2
5541,0,402,2
5542,0,2132,2
5543,0,703,2
5544,0,570,2
5545,0,90,2
5546,49,6878,2
5547,3,346,2
5548,926,41283,2
5549,0,9011,2
5550,11,27,2
5551,7,201,2
5552,0,86,2
5553,0,397,2
5554,0,213,2
5555,1797,8887,2
5556,0,684,2
5557,173,712,2
5558,0,1244160,2
5559,0,616,2
5560,0,5353,2
5561,0,103,2
5562,11,287,2
5563,6,2926,2
5564,0,364,2
5565,0,2937,2
5566,0,357,2
5567,1,240,2
5568,0,245,2
5569,0,2185,2
5570,0,15,2
5571,0,133,2
5572,1,59,2
5573,12,98,2
5574,0,677,2
5575,61,0,2
5576,4,73,2
5577,0,13062,2
5578,6,812,2
5579,420,39203,2
5580,0,234,2
5581,78,11835,2
5582,0,58,2
5583,0,1244160,2
5584,0,1854,2
5585,11,5780,2
5586,0,1014,2
5587,439,2293,2
5588,0,1240,2
5589,0,394,2
5590,0,902,2
5591,2,1192,2
5592,0,270,2
5593,0,967,2
5594,0,162,2
5595,0,851,2
5596,117,432,2
5597,103,1,2
5598,0,0,2
5599,0,16552,2
5600,10,1621,2
5601,0,73,2
5602,0,680,2
5603,4942,41939,2
5604,0,93,2
5605,0,113,2
5606,0,413,2
5607,0,849,2
5608,709,38949,2
5609,0,55,2
5610,70,1726,2
5611,0,588,2
5612,0,1736,2
5613,0,264,2
5614,0,257,2
5615,0,1554,2
5616,9021,34438,2
5617,72,229,2
5618,0,170,2
5619,0,431,2
5620,232,602,2
5621,42,179,2
5622,0,141,2
5623,0,1,2
5624,0,195,2
5625,175,2994,2
5626,0,220,2
5627,0,0,2
5628,0,158,2
5629,0,368,2
5630,0,3761,2
5631,0,710,2
5632,717,22784,2
5633,1,22,2
5634,0,224,2
5635,0,9582,2
5636,0,631,2
5637,0,4368,2
5638,2,30,2
5639,0,442,2
5640,0,27613,2
5641,0,17571,2
5642,0,455,2
5643,0,156,2
5644,219,2167,2
5645,86,42,2
5646,0,23,2
5647,0,1244160,2
5648,0,497,2
5649,0,223,2
5650,1782,6484,2
5651,0,114,2
5652,3985,8741,2
5653,295,21761,2
5654,0,1110,2
5655,0,29,2
5656,0,348,2
5657,0,187,2
5658,16,1973,2
5659,25,71,2
5660,0,1996,2
5661,0,136,2
5662,31,5533,2
5663,0,246,2
5664,0,796,2
5665,3,1021,2
5666,30,103,2
5667,661,3661,2
5668,0,1613,2
5669,0,3440,2
5670,1197,6787,2
5671,0,1173,2
5672,0,154,2
5673,18,388,2
5674,0,9623,2
5675,98,49,2
5676,1,736,2
5677,1756,41707,2
5678,0,650,2
5679,31,26,2
5680,0,893,2
5681,0,3046,2
5682,0,1489,2
5683,91,184,2
5684,3771,6074,2
5685,0,597,2
5686,109,22,2
5687,0,268,2
5688,0,410,2
5689,450,465,2
5690,48,787,2
5691,0,723,2
5692,2,895,2
5693,145,454,2
5694,42,43,2
5695,1,5,2
5696,1071,5047,2
5697,0,344,2
5698,0,1121,2
5699,10932,31209,2
5700,196,15310,2
5701,0,901,2
5702,44,1282,2
5703,17,47,2
5704,9,35,2
5705,473,24621,2
5706,142,879,2
5707,0,823,2
5708,1,79,2
5709,0,953,2
5710,0,121,2
5711,0,663,2
5712,0,263,2
5713,1,2294,2
5714,0,1191,2
5715,857,4715,2
5716,0,492,2
5717,0,218,2
5718,104,1042,2
5719,1,320,2
5720,0,66,2
5721,0,3302,2
5722,20,483,2
5723,77,1573,2
5724,0,33,2
5725,1103,45482,2
5726,0,301,2
5727,105,738,2
5728,0,181,2
5729,0,0,2
5730,13,72,2
5731,25,227,2
5732,0,43,2
5733,65,506,2
5734,0,55,2
5735,0,153,2
5736,0,42,2
5737,34,162,2
5738,0,323,2
5739,0,136,2
5740,382,21889,2
5741,0,465,2
5742,0,1244160,2
5743,16,37,2
5744,0,155,2
5745,0,20065,2
5746,0,958,2
5747,4,1526,2
5748,0,99,2
5749,0,1597,2
5750,0,1324,2
5751,0,278,2
5752,0,1244160,2
5753,0,432,2
5754,0,870,2
5755,1,2017,2
5756,295,7809,2
5757,9,116,2
5758,0,200,2
5759,407,23265,2
5760,358,17713,2
5761,0,126,2
5762,0,13,2
5763,0,706,2
5764,643,3334,2
5765,0,2077,2
5766,20,2933,2
5767,5,3277,2
5768,0,96,2
5769,0,362,2
5770,0,728,2
5771,1,1350,2
5772,1,9,2
5773,92,1306,2
5774,15,2766,2
5775,4938,11196,2
5776,0,985,2
5777,0,75,2
5778,0,3356,2
5779,0,1947,2
5780,909,777,2
5781,0,428,2
5782,1717,5664,2
5783,0,5,2
5784,0,55,2
5785,253,105,2
5786,0,250,2
5787,10913,35524,2
5788,0,550,2
5789,468,10441,2
5790,0,617,2
5791,0,219,2
5792,1067,2779,2
5793,0,148,2
5794,0,729,2
5795,50,7905,2
5796,638,1644,2
5797,0,1125,2
5798,0,1244160,2
5799,0,223,2
5800,0,120,2
5801,14,10624,2
5802,0,290,2
5803,0,39,2
5804,0,5,2
5805,1,8,2
5806,0,70,2
5807,0,2336,2
5808,1,60,2
5809,10132,14299,2
5810,935,6812,2
5811,1169,39677,2
5812,0,0,2
5813,20,219,2
5814,0,8111,2
5815,0,13,2
5816,0,0,2
5817,43,62,2
5818,2312,3207,2
5819,3,41,2
5820,6024,8042,2
5821,11,111,2
5822,0,72,2
5823,1,40,2
5824,0,1244160,2
5825,0,0,2
5826,1,63,2
5827,20,216,2
5828,0,1244160,2
5829,0,551,2
5830,1201,1813,2
5831,0,2466,2
5832,0,293,2
5833,154,675,2
5834,0,1955,2
5835,668,45098,2
5836,0,1244160,2
5837,58,915,2
5838,0,1573,2
5839,173,464,2
5840,4,1353,2
5841,93,88,2
5842,0,98,2
5843,0,931,2
5844,160,614,2
5845,0,1244160,2
5846,1353,402,2
5847,280,2550,2
5848,1,3,2
5849,1113,587,2
5850,49,201,2
5851,71,268,2
5852,1,2983,2
5853,0,2118,2
5854,1015,3200,2
5855,101,146,2
5856,238,184,2
5857,322,1471,2
5858,1,5515,2
5859,2937,20443,2
5860,5,1465,2
5861,96,61,2
5862,0,0,2
5863,7,57,2
5864,6232,17819,2
5865,594,288,2
5866,0,31,2
5867,2834,3589,2
5868,0,506,2
5869,16,12,2
5870,0,3537,2
5871,826,588,2
5872,460,427,2
5873,3307,5688,2
5874,4,2481,2
5875,666,1737,2
5876,0,176,2
5877,1036,5554,2
5878,0,646,2
5879,1765,42203,2
5880,0,62,2
5881,17,205,2
5882,0,1079,2
5883,936,555,2
5884,4319,2439,2
5885,1444,1562,2
5886,30,8935,2
5887,5901,4094,2
5888,10863,40676,2
5889,4857,2365,2
5890,584,46,2
5891,0,4365,2
5892,0,286,2
5893,0,158,2
5894,0,170,2
5895,136,87,2
5896,0,196,2
5897,2,129,2
5898,4601,7027,2
5899,0,1,2
5900,0,29,2
5901,635,459,2
5902,1,73,2
5903,0,190,2
5904,0,1381,2
5905,230,2296,2
5906,0,1107,2
5907,238,1051,2
5908,0,1244160,2
5909,1594,824,2
5910,3,73,2
5911,0,34,2
5912,88,10111,2
5913,1278,2771,2
5914,29,716,2
5915,424,1143,2
5916,0,636,2
5917,0,767,2
5918,162,187,2
5919,2387,38121,2
5920,0,341,2
5921,0,962,2
5922,0,294,2
5923,0,102,2
5924,0,2529,2
5925,2453,40895,2
5926,0,167,2
5927,0,131,2
5928,0,1244160,2
5929,1131,1047,2
5930,0,1244160,2
5931,11,71,2
5932,0,2162,2
5933,66,7256,2
5934,0,57,2
5935,0,1608,2
5936,24,1266,2
5937,0,2135,2
5938,222,5114,2
5939,26,1457,2
5940,0,9,2
5941,8364,11704,2
5942,319,684,2
5943,1,253,2
5944,30,4170,2
5945,0,103,2
5946,0,2092,2
5947,0,39,2
5948,0,13,2
5949,106,351,2
5950,249,561,2
5951,0,275,2
5952,5003,2580,2
5953,508,40,2
5954,0,9,2
5955,6,41,2
5956,0,42,2
5957,0,7186,2
5958,12,280,2
5959,833,1803,2
5960,54,27,2
5961,424,1225,2
5962,0,699,2
5963,0,185,2
5964,1302,38467,2
5965,0,0,2
5966,45,66,2
5967,0,285,2
5968,0,78,2
5969,47,537,2
5970,59,9920,2
5971,998,2445,2
5972,112,82,2
5973,36,828,2
5974,1,1093,2
5975,2728,8107,2
5976,0,249,2
5977,22,1933,2
5978,1,202,2
5979,2,277,2
5980,0,87,2
5981,0,661,2
5982,325,841,2
5983,0,40,2
5984,0,1,2
5985,28,217,2
5986,1141,852,2
5987,4,150,2
5988,2953,41004,2
5989,2,247,2
5990,0,473,2
5991,7,621,2
5992,0,881,2
5993,0,891,2
5994,579,82,2
5995,602,391,2
5996,11,159,2
5997,0,432,2
5998,65,607,2
5999,1,47,2
6000,266,300,2
6001,78,805,2
6002,0,262,2
6003,1,123,2
6004,179,59,2
6005,456,305,2
6006,0,684,2
6007,0,176,2
6008,0,192,2
6009,8,27,2
6010,221,3921,2
6011,496,10494,2
6012,712,33390,2
6013,0,72,2
6014,490,390,2
6015,0,38,2
6016,341,42,2
6017,0,13427,2
6018,0,48,2
6019,582,20625,3
6020,624,22069,3
6021,306,22981,3
6022,448,13062,3
6023,767,19774,3
6024,44,14036,3
6025,18,13641,3
6026,67,24592,3
6027,7,20097,3
6028,1722,9001,3
6029,3292,12665,3
6030,62,14118,3
6031,1863,14095,3
6032,77,14919,3
6033,485,22424,3
6034,78,10092,3
6035,113,21846,3
6036,11,14416,3
6037,20,13225,3
6038,42,12011,3
6039,179,13242,3
6040,134,14151,3
6041,2442,16072,3
6042,114,22902,3
6043,1596,16135,3
6044,61,21016,3
6045,133,20722,3
6046,85,13981,3
6047,93,21752,3
6048,834,7520,3
6049,27,13815,3
6050,292,21664,3
6051,25,12755,3
6052,62,22343,3
6053,102,13412,3
6054,303,13156,3
6055,782,21165,3
6056,174,19469,3
6057,58,14501,3
6058,89,14284,3
6059,125,23999,3
6060,234,21340,3
6061,293,23526,3
6062,1911,15388,3
6063,48,14646,3
6064,1523,7227,3
6065,83,8092,3
6066,15,22717,3
6067,491,20535,3
6068,211,23880,3
6069,13,21871,3
6070,168,20105,3
6071,2610,21492,3
6072,63,13605,3
6073,457,21683,3
6074,580,24061,3
6075,329,23627,3
6076,726,17251,3
6077,209,18577,3
6078,983,21458,3
6079,59,21769,3
6080,356,14800,3
6081,596,16489,3
6082,36,13158,3
6083,1596,8341,3
6084,334,18953,3
6085,59,12621,3
6086,1813,14112,3
6087,363,20815,3
6088,111,21502,3
6089,1,13116,3
6090,4481,16592,3
6091,2529,13179,3
6092,450,21847,3
6093,13,14418,3
6094,68,14740,3
6095,2615,14845,3
6096,8,15675,3
6097,20,13715,3
6098,398,7593,3
6099,1481,11358,3
6100,132,12741,3
6101,646,17516,3
6102,676,9574,3
6103,40,18977,3
6104,96,15432,3
6105,1315,8641,3
6106,593,26200,3
6107,65,19779,3
6108,54,14971,3
6109,1184,23379,3
6110,2432,15568,3
6111,892,13971,3
6112,568,10793,3
6113,131,22917,3
6114,207,9274,3
6115,422,23027,3
6116,71,15191,3
6117,266,20384,3
6118,178,14737,3
6119,1716,14390,3
6120,67,23227,3
6121,11,12302,3
6122,273,15185,3
6123,54,23016,3
6124,1,13861,3
6125,213,25836,3
6126,40,16456,3
6127,6506,14282,3
6128,1371,15448,3
6129,221,20751,3
6130,259,19897,3
6131,52,13944,3
6132,31,14029,3
6133,1154,14483,3
6134,148,13297,3
6135,413,23436,3
6136,1539,14870,3
6137,799,19226,3
6138,306,21195,3
6139,21,12710,3
6140,682,12486,3
6141,106,22888,3
6142,859,8603,3
6143,84,21480,3
6144,1917,8604,3
6145,753,15033,3
6146,65,12567,3
6147,402,24337,3
6148,232,21738,3
6149,544,21438,3
6150,660,9184,3
6151,5009,15854,3
6152,862,21945,3
6153,203,12149,3
6154,487,20367,3
6155,229,21074,3
6156,1636,15871,3
6157,241,19247,3
6158,670,13202,3
6159,15,22038,3
6160,199,21838,3
6161,120,19320,3
6162,76,21319,3
6163,285,20771,3
6164,3047,12980,3
6165,1614,16007,3
6166,395,19147,3
6167,559,8162,3
6168,1436,9295,3
6169,2933,16448,3
6170,194,12758,3
6171,228,15005,3
6172,63,13844,3
6173,590,23496,3
6174,80,13854,3
6175,86,11653,3
6176,158,20824,3
6177,252,19254,3
6178,4303,19108,3
6179,1149,14346,3
6180,120,13917,3
6181,58,24930,3
6182,58,15845,3
6183,128,11423,3
6184,52,20618,3
6185,4,20981,3
6186,697,9891,3
6187,91,21524,3
6188,198,13570,3
6189,3896,8668,3
6190,55,22340,3
6191,624,23536,3
6192,208,20722,3
6193,25,20102,3
6194,0,21316,3
6195,839,16140,3
6196,138,14084,3
6197,331,20800,3
6198,4731,18233,3
6199,351,22037,3
6200,354,21048,3
6201,353,14273,3
6202,443,14773,3
6203,311,8735,3
6204,556,20716,3
6205,52,11873,3
6206,253,25862,3
6207,168,12132,3
6208,233,20012,3
6209,11,7515,3
6210,317,21642,3
6211,1430,6334,3
6212,113,13365,3
6213,1577,9124,3
6214,163,22512,3
6215,153,22321,3
6216,743,7492,3
6217,112,9819,3
6218,528,14199,3
6219,932,16613,3
6220,1175,7750,3
6221,1558,8457,3
6222,945,15453,3
6223,2465,14009,3
6224,198,13956,3
6225,219,21105,3
6226,55,13916,3
6227,437,12512,3
6228,311,8301,3
6229,90,22136,3
6230,2002,8001,3
6231,2869,15583,3
6232,307,22945,3
6233,90,21918,3
6234,3142,8095,3
6235,223,22102,3
6236,244,14805,3
6237,1251,23522,3
6238,19,13823,3
6239,2137,15232,3
6240,177,23471,3
6241,286,8238,3
6242,143,24492,3
6243,515,21262,3
6244,317,21462,3
6245,3617,15508,3
6246,29,24151,3
6247,24,23965,3
6248,1266,17138,3
6249,507,12110,3
6250,2648,13559,3
6251,27,12030,3
6252,10,14166,3
6253,162,22094,3
6254,339,20348,3
6255,924,16460,3
6256,1818,16166,3
6257,471,22327,3
6258,36,16321,3
6259,186,22188,3
6260,1748,13269,3
6261,121,21791,3
6262,450,14185,3
6263,197,21467,3
6264,764,19362,3
6265,32,14053,3
6266,614,12734,3
6267,178,12378,3
6268,284,16543,3
6269,130,22849,3
6270,730,20802,3
6271,153,22506,3
6272,511,21358,3
6273,207,20886,3
6274,158,19074,3
6275,85,13683,3
6276,897,14717,3
6277,27,13042,3
6278,478,23503,3
6279,21,22789,3
6280,131,15025,3
6281,5234,16534,3
6282,2382,14931,3
6283,254,14316,3
6284,76,12267,3
6285,50,23807,3
6286,132,24810,3
6287,223,8507,3
6288,417,14323,3
6289,903,22374,3
6290,936,9405,3
6291,106,20308,3
6292,551,21019,3
6293,35,13890,3
6294,628,15599,3
6295,1161,8856,3
6296,33,14249,3
6297,115,22353,3
6298,328,21728,3
6299,1571,11951,3
6300,47,13742,3
6301,221,24133,3
6302,1699,5854,3
6303,120,14051,3
6304,67,13291,3
6305,121,13144,3
6306,93,21799,3
6307,215,22251,3
6308,294,19062,3
6309,1001,9931,3
6310,138,12725,3
6311,1160,6657,3
6312,2,13461,3
6313,88,22345,3
6314,107,19059,3
6315,104,13676,3
6316,172,23861,3
6317,16,14151,3
6318,138,20170,3
6319,162,21966,3
6320,1224,16170,3
6321,195,20413,3
6322,299,14189,3
6323,23,20386,3
6324,1386,16768,3
6325,186,13838,3
6326,344,11963,3
6327,108,21109,3
6328,59,15772,3
6329,330,21698,3
6330,273,21166,3
6331,162,14368,3
6332,2364,12176,3
6333,41,14111,3
6334,1050,15924,3
6335,87,13335,3
6336,312,20128,3
6337,27,12061,3
6338,173,22263,3
6339,68,12598,3
6340,398,12812,3
6341,692,20718,3
6342,245,13524,3
6343,127,22678,3
6344,582,18444,3
6345,71,23205,3
6346,802,8543,3
6347,54,11236,3
6348,192,12291,3
6349,561,9029,3
6350,195,21835,3
6351,501,21841,3
6352,570,15733,3
6353,36,13259,3
6354,128,19880,3
6355,453,20869,3
6356,425,14367,3
6357,115,23521,3
6358,839,14416,3
6359,258,12617,3
6360,4434,16600,3
6361,54,13068,3
6362,87,22910,3
6363,14,13184,3
6364,783,14151,3
6365,215,21008,3
6366,2472,14923,3
6367,811,8418,3
6368,2657,7541,3
6369,140,20972,3
6370,381,6776,3
6371,185,11445,3
6372,74,23272,3
6373,49,12230,3
6374,852,21196,3
6375,3199,7205,3
6376,5258,17118,3
6377,58,13721,3
6378,128,13960,3
6379,6107,12926,3
6380,40,21531,3
6381,489,14249,3
6382,225,22962,3
6383,90,22404,3
6384,274,21374,3
6385,8,14583,3
6386,978,14154,3
6387,2727,14356,3
6388,1575,13821,3
6389,28,20360,3
6390,352,23138,3
6391,84,23016,3
6392,109,22930,3
6393,3,13005,3
6394,216,20963,3
6395,148,20659,3
6396,19,12179,3
6397,2498,13406,3
6398,466,21305,3
6399,187,13903,3
6400,1630,15937,3
6401,291,13981,3
6402,66,20152,3
6403,102,21406,3
6404,4275,13633,3
6405,175,8241,3
6406,2019,7306,3
6407,463,21902,3
6408,172,14272,3
6409,145,24256,3
6410,4681,12097,3
6411,11,12583,3
6412,216,19541,3
6413,16,14093,3
6414,1310,12335,3
6415,204,14889,3
6416,165,17145,3
6417,55,20934,3
6418,160,22393,3
6419,94,22481,3
6420,82,22266,3
6421,497,6962,3
6422,1483,16919,3
6423,805,8439,3
6424,17,13777,3
6425,80,21923,3
6426,1656,20906,3
6427,249,13570,3
6428,19,14538,3
6429,87,22810,3
6430,4273,15946,3
6431,718,24529,3
6432,623,23979,3
6433,758,22214,3
6434,154,13590,3
6435,166,11030,3
6436,141,20986,3
6437,236,21393,3
6438,105,22812,3
6439,152,23068,3
6440,145,22151,3
6441,2220,12136,3
6442,111,13793,3
6443,24,13167,3
6444,272,21872,3
6445,427,24610,3
6446,970,21542,3
6447,4548,14332,3
6448,611,23075,3
6449,184,23003,3
6450,218,21834,3
6451,124,20989,3
6452,1761,7057,3
6453,175,23921,3
6454,125,25921,3
6455,47,21333,3
6456,389,22198,3
6457,1479,14295,3
6458,259,7583,3
6459,5358,8430,3
6460,70,13009,3
6461,126,20281,3
6462,138,13941,3
6463,93,19842,3
6464,53,22507,3
6465,660,17023,3
6466,1212,7667,3
6467,4834,15478,3
6468,63,21713,3
6469,439,23598,3
6470,613,23817,3
6471,524,20740,3
6472,46,12742,3
6473,153,23460,3
6474,2069,14004,3
6475,27,13412,3
6476,121,22216,3
6477,62,13827,3
6478,421,21184,3
6479,3465,17328,3
6480,76,22036,3
6481,5,14602,3
6482,281,8425,3
6483,903,13847,3
6484,79,20608,3
6485,1244,16589,3
6486,6178,13884,3
6487,1256,16868,3
6488,99,13276,3
6489,1262,16585,3
6490,352,23183,3
6491,2619,14356,3
6492,552,7739,3
6493,145,14433,3
6494,58,12641,3
6495,135,22080,3
6496,1583,8172,3
6497,1602,17119,3
6498,172,21405,3
6499,164,11878,3
6500,0,13417,3
6501,2789,14453,3
6502,445,13045,3
6503,355,13561,3
6504,137,20172,3
6505,94,22763,3
6506,25,24415,3
6507,208,13228,3
6508,154,8535,3
6509,18701,28,3
6510,1056,766,3
6511,7957,24947,3
6512,2266,43695,3
6513,0,39775,3
6514,26,6,3
6515,58,202,3
6516,206,5,3
6517,778,27528,3
6518,8030,49,3
6519,0,24641,3
6520,241,40,3
6521,8509,38491,3
6522,4591,1,3
6523,1469,806,3
6524,29,41418,3
6525,3009,22253,3
6526,28553,48,3
6527,6311,24,3
6528,0,0,3
6529,280,28209,3
6530,810,24001,3
6531,84,38315,3
6532,408,22442,3
6533,345,213,3
6534,1693,152,3
6535,6727,38025,3
6536,161,39,3
6537,1500,23168,3
6538,2170,43449,3
6539,5333,37736,3
6540,1194,209,3
6541,34,173,3
6542,851,6,3
6543,12,39093,3
6544,522,39216,3
6545,3787,37259,3
6546,0,703,3
6547,89,199,3
6548,4202,38747,3
6549,5,9874,3
6550,2544,31,3
6551,1112,866,3
6552,532,38865,3
6553,55,819,3
6554,987,10136,3
6555,1128,37706,3
6556,151,219,3
6557,353,10838,3
6558,92,24,3
6559,3,31,3
6560,2907,40,3
6561,729,23129,3
6562,613,27216,3
6563,19,773,3
6564,63,26238,3
6565,1318,290,3
6566,40,11457,3
6567,829,25140,3
6568,513,24799,3
6569,2220,4,3
6570,211,39268,3
6571,178,781,3
6572,5944,33,3
6573,8,17763,3
6574,5887,24276,3
6575,1009,17,3
6576,227,21764,3
6577,670,24622,3
6578,7,28,3
6579,810,758,3
6580,380,3,3
6581,2946,37900,3
6582,4205,38344,3
6583,538,26991,3
6584,1308,190,3
6585,12,35889,3
6586,3507,37283,3
6587,4347,3,3
6588,23,219,3
6589,1081,2,3
6590,31,40117,3
6591,9772,35454,3
6592,1158,38123,3
6593,3445,37962,3
6594,3962,41239,3
6595,51,38701,3
6596,141,24268,3
6597,11053,39297,3
6598,433,4,3
6599,37,35928,3
6600,429,40,3
6601,12,0,3
6602,9313,36721,3
6603,6355,29,3
6604,10,16852,3
6605,41,38225,3
6606,1055,28245,3
6607,0,4,3
6608,2590,861,3
6609,117,17722,3
6610,6842,41090,3
6611,643,32,3
6612,286,788,3
6613,144,198,3
6614,3774,9,3
6615,2257,36349,3
6616,6319,33,3
6617,1522,26681,3
6618,766,182,3
6619,0,25087,3
6620,2128,7,3
6621,1442,40430,3
6622,1554,17321,3
6623,1199,33,3
6624,23272,38156,3
6625,1091,874,3
6626,2261,27522,3
6627,121,735,3
6628,2510,24153,3
6629,79,913,3
6630,2932,35407,3
6631,304,915,3
6632,2857,24014,3
6633,864,28,3
6634,3659,28161,3
6635,13374,36761,3
6636,256,869,3
6637,480,14,3
6638,2524,811,3
6639,1892,804,3
6640,549,3,3
6641,56,192,3
6642,55,37755,3
6643,4462,26447,3
6644,131,733,3
6645,27,16435,3
6646,94,31,3
6647,219,815,3
6648,10943,46,3
6649,771,17731,3
6650,263,239,3
6651,806,25122,3
6652,1115,23,3
6653,4467,31,3
6654,1448,25438,3
6655,30,38878,3
6656,16,216,3
6657,815,17941,3
6658,0,36449,3
6659,0,23840,3
6660,70,35624,3
6661,152,43024,3
6662,334,1,3
6663,1624,41,3
6664,109,26792,3
6665,247,24238,3
6666,4598,39693,3
6667,351,183,3
6668,135,37353,3
6669,21,26820,3
6670,131,38702,3
6671,15280,40684,3
6672,564,7,3
6673,12,24107,3
6674,4297,42076,3
6675,17,783,3
6676,295,221,3
6677,166,189,3
6678,1297,41698,3
6679,76,18500,3
6680,398,40430,3
6681,3130,37287,3
6682,2449,26139,3
6683,2443,36001,3
6684,9933,38517,3
6685,0,33,3
6686,63,179,3
6687,37,24,3
6688,181,869,3
6689,111,35,3
6690,14401,36311,3
6691,1469,38329,3
6692,9643,35912,3
6693,13750,29,3
6694,132,5,3
6695,615,10772,3
6696,994,814,3
6697,298,5,3
6698,1094,23709,3
6699,2411,752,3
6700,2271,26274,3
6701,100,824,3
6702,7336,38985,3
6703,290,34,3
6704,199,859,3
6705,264,29,3
6706,1839,4,3
6707,55,826,3
6708,1599,39126,3
6709,7498,37220,3
6710,1204,41333,3
6711,1025,806,3
6712,310,25890,3
6713,162,33,3
6714,2414,2,3
6715,67,5,3
6716,863,18,3
6717,7308,33,3
6718,828,40510,3
6719,21,27179,3
6720,9218,40063,3
6721,4643,23,3
6722,11,231,3
6723,925,2,3
6724,3461,38442,3
6725,1367,25499,3
6726,3346,40,3
6727,856,41162,3
6728,931,37,3
6729,263,24356,3
6730,4687,66,3
6731,8234,561,3
6732,2562,4,3
6733,7628,23321,3
6734,59,53,3
6735,1131,10428,3
6736,3192,8,3
6737,233,168,3
6738,596,31,3
6739,4535,16950,3
6740,161,17165,3
6741,1526,3,3
6742,778,42678,3
6743,9645,34,3
6744,16340,36853,3
6745,200,210,3
6746,299,214,3
6747,5727,24000,3
6748,25,39,3
6749,4548,8292,3
6750,785,0,3
6751,158,22402,3
6752,702,21567,3
6753,157,23373,3
6754,260,13112,3
6755,359,20841,3
6756,789,21748,3
6757,1793,21138,3
6758,164,23439,3
6759,474,21408,3
6760,770,20271,3
6761,510,10844,3
6762,141,13452,3
6763,276,28950,3
6764,43,13513,3
6765,713,21091,3
6766,927,22328,3
6767,1043,17481,3
6768,544,23629,3
6769,309,13580,3
6770,642,21008,3
6771,173,14401,3
6772,59,13154,3
6773,500,22490,3
6774,485,20942,3
6775,79,14027,3
6776,858,20886,3
6777,416,13905,3
6778,2661,11549,3
6779,510,22993,3
6780,377,21923,3
6781,106,25325,3
6782,747,15548,3
6783,148,13831,3
6784,1022,20605,3
6785,524,22753,3
6786,301,24607,3
6787,5691,18164,3
6788,227,20001,3
6789,834,20054,3
6790,370,21057,3
6791,40,21867,3
6792,724,23341,3
6793,165,13527,3
6794,52,13347,3
6795,1046,21559,3
6796,3905,20241,3
6797,505,19998,3
6798,250,19665,3
6799,241,22860,3
6800,591,21658,3
6801,333,21342,3
6802,498,20737,3
6803,5,15918,3
6804,305,12472,3
6805,657,20644,3
6806,420,12690,3
6807,625,22019,3
6808,47,14688,3
6809,197,22532,3
6810,479,25857,3
6811,715,14488,3
