index,Blue_Variance,Green_Variance,Red_Variance,Output
4634,2065.2002128686445,1473.6622586727142,1591.199834881266,2
4635,4138.316140266857,2598.432775563368,2623.6605961572177,2
4636,7440.757551655888,3377.5141721835644,3254.3853066149854,2
4637,6291.542118656489,4414.312488684541,4606.3901853455645,2
4638,6451.322793977593,2006.2050154870014,1787.5249885096005,2
4639,2382.721847178757,1504.7871410712219,1445.1173111713458,2
4640,7813.474115873519,5793.4795133038415,5796.229973046574,2
4641,2879.727191517296,2301.000781786324,2885.5820087084785,2
4642,5381.251927663745,2802.317239551391,2031.2712989097556,2
4643,7430.457045052572,3238.135955653014,3174.071533975364,2
4644,5634.44779324194,2611.071457680102,2375.571593223934,2
4645,4605.94728684714,4627.62751449585,4345.012520645532,2
4646,2417.9153383766125,1923.373883261896,1674.0175449800095,2
4647,3511.258280558345,2778.4282227844,2612.661862988164,2
4648,6206.263332696557,3705.585015269109,3893.4656247484545,2
4649,3377.875313567806,2623.4663811765136,2678.902146708034,2
4650,4523.054144613564,2077.8693527595215,2236.8711683231104,2
4651,4705.056396994013,2767.778966292363,2513.7742634685937,2
4652,3489.7027942442874,2495.3809986887873,2671.8101113295397,2
4653,3807.2334672644647,3346.502433055466,3262.19917264773,2
4654,3315.239848607983,2600.2033553538795,2663.384662892709,2
4655,5665.198534434801,4693.514093476521,4887.917313449425,2
4656,2170.901372755081,1369.9515218621339,1307.1876534852886,2
4657,5163.238110386854,4304.877032344642,4378.924091825486,2
4658,3243.6717982365835,2808.904708015581,2829.1778098715868,2
4659,6414.011198899727,4153.316155176841,4142.656473127399,2
4660,6870.873902449336,2479.250010379829,2237.183122098935,2
4661,0.0,0.0,0.0,2
4662,3551.293417890925,2294.3347126227504,2593.794197573837,2
4663,7785.712790180703,5743.81684942858,4923.382587403535,2
4664,4300.871467416147,3085.0171848432396,3358.2691144973387,2
4665,6550.563037261429,2709.4268113875114,2452.077703975032,2
4666,5392.070511128711,2425.2038318043265,2060.0245632695805,2
4667,0.0,0.0,0.0,2
4668,3071.7361090532463,2055.496065780435,2084.035594425199,2
4669,2626.487289141266,1516.9325393862987,1834.8705268340175,2
4670,2619.222872573129,1639.5292938390467,1753.3789232843974,2
4671,4852.156454233024,3278.105682055489,3453.79177990921,2
4672,3076.7815852818057,2672.7825284629034,2641.345838303491,2
4673,3113.7242561863327,2033.44422096356,2032.8631593904404,2
4674,7270.582383237142,3856.611404363763,3512.8953464772244,2
4675,4390.923703299772,3226.070240984601,3416.7149928245626,2
4676,4370.803927418954,3708.2894745387553,3628.0125557536094,2
4677,4488.2248232243965,3827.9958714326795,3864.86056973043,2
4678,7144.25561613227,4686.245475678458,4550.281190728028,2
4679,3494.979002085091,2805.178814610769,2676.207835208539,2
4680,3934.8770891007407,3455.772814260026,2813.3422069474577,2
4681,3502.449359719417,2790.310000096408,3289.3066822013725,2
4682,7835.899286570502,3133.151970148769,2848.1678142467463,2
4683,3292.19938228525,2589.7834538766647,2556.1977965026717,2
4684,4340.126769397965,3896.444765354389,3937.441360977939,2
4685,3219.605814580341,2197.9094156947635,2292.7721653017434,2
4686,3570.123407949575,2096.434753691397,2090.988125414661,2
4687,2975.7561106693734,2002.2431619563117,2083.737375454229,2
4688,3047.0392348092455,2294.7809896554327,2189.328457400531,2
4689,6583.114938186788,2635.8253078039143,2551.063966636913,2
4690,3956.811823564162,3182.0047921313862,3008.958275808486,2
4691,2664.646226596234,1651.577704310781,1808.188466502635,2
4692,3022.9652631226854,2595.9727523142,2506.7152630981445,2
4693,2912.698802910064,2236.80247919461,2365.064113696455,2
4694,3824.8595934353352,1744.7368990719613,1658.948133936974,2
4695,2953.570141771802,2039.4559145381634,2039.862387627288,2
4696,2388.1046171447188,1751.3571021819964,1604.8188731067828,2
4697,4168.839104822253,3778.5906626554665,3805.7077999276944,2
4698,3124.785260713442,2137.0377730351324,2156.0499900834593,2
4699,3775.145755010451,2554.2257914699426,2578.6651859876633,2
4700,4588.155500645042,4010.141652259118,4005.4723626485093,2
4701,3751.16387585236,2835.961001175826,2688.0461444968587,2
4702,3409.120822981485,2677.2912272411386,2670.233619596352,2
4703,6318.561445891228,2685.061842671623,2446.1743069976305,2
4704,3333.318230365494,2919.1827935761776,2767.7733706823087,2
4705,3983.75925196407,3352.454408778876,3285.9631005120814,2
4706,3577.7845695345472,2849.146321246019,3024.1466448030615,2
4707,4024.7975314547016,3379.0230908734,3392.981669259093,2
4708,5386.912702917488,2294.2028568512815,2203.296244694601,2
4709,3682.6276377242443,1859.7561296380816,2178.84971233313,2
4710,3785.543197975008,3044.4399336403235,3272.609495781921,2
4711,4436.576631505453,4063.2868486094085,3268.586341132125,2
4712,3323.5720799032015,2328.648349196592,2458.5733659553093,2
4713,3410.3450662713412,2629.1390691447914,2633.810524864535,2
4714,3939.534743035023,3490.748580930894,3317.1459222733893,2
4715,4024.16265384722,3841.2206235123595,3548.6408487278504,2
4716,2837.2806231320797,1536.6025000900686,1771.9282969444907,2
4717,6395.5266679826045,2279.411333914225,2188.7841046702506,2
4718,3499.3155391603627,2758.9048200511725,3123.7958936485907,2
4719,4609.408521837156,4210.7749624271855,4386.9075944058495,2
4720,2959.763500974461,2347.941026406138,2429.759683849614,2
4721,3544.9906939826833,2832.7212770634787,2826.087252958806,2
4722,3939.401352851085,3246.7422579019144,3150.4369009394,2
4723,6140.869889151149,2217.9080407188308,2008.8332057245016,2
4724,7902.107024658607,3935.7346676843563,3604.742519195198,2
4725,6574.201771530471,5160.5669580889335,4454.748819960722,2
4726,4239.603150811645,2356.5685248719137,2391.8647287344943,2
4727,4920.872488110878,2153.3898963642278,2068.3073458240056,2
4728,4386.241597673919,3365.7258665605987,3412.0236975185326,2
4729,3761.1395061343537,3311.675015601516,3170.771664332447,2
4730,4512.828363005436,3194.055576566882,3040.1673205821517,2
4731,4336.192566124674,2099.754143053416,2092.3358561302157,2
4732,3189.4995742373335,1493.5311656467532,1728.4014137024951,2
4733,2841.9962000351106,2357.1579703699513,2333.159152249781,2
4734,5055.072640289329,4955.7299043622315,4613.378210322899,2
4735,4326.680176765839,3134.3482953946796,3361.6317527964684,2
4736,6589.2080694829365,2941.5391218860245,2740.0893294496777,2
4737,4038.7640515538624,3535.008553241132,3431.8463754977834,2
4738,3182.3239224793197,2935.18515926043,2883.5320762060583,2
4739,6703.190211574025,2682.216491647844,1347.6598869546065,2
4740,7140.467507969432,2447.3111275809683,1307.571458759206,2
4741,7392.87248305388,3230.396580281199,1441.7183908261002,2
4742,7396.156923734486,4284.083967113515,1612.3935220581807,2
4743,9749.761496034418,4944.513303816518,3235.2304935705392,2
4744,7739.933228243134,2363.3093045875553,1332.8070031152204,2
4745,8382.082611315334,2452.2032944658185,1280.827926290326,2
4746,7523.659756929164,2755.183719902695,1706.1711029321998,2
4747,7613.618773867707,2547.197221683589,1429.124618256768,2
4748,5277.090393057564,2706.6632052979235,1501.2085024851328,2
4749,8080.0642480777615,2732.8465928035175,1510.7609562180007,2
4750,6133.04564671222,2295.9968484341657,1065.0140544272783,2
4751,8370.835146797035,2905.503550190651,1931.975294626495,2
4752,7755.338909680819,2731.339891070247,1564.09774045423,2
4753,6184.1256457159525,2371.324393920427,1424.2904862182784,2
4754,7547.457921938097,2994.981585341508,1722.9190687028452,2
4755,8424.391634307933,3050.3989817108345,1774.675920387807,2
4756,6557.880637823036,2862.925685621924,1576.712607853684,2
4757,0.0,0.0,0.0,2
4758,4295.728813708845,2872.816296936737,1599.1489775742457,2
4759,4019.620852289251,2030.3039233946781,1241.4326308379414,2
4760,6633.182848612463,2422.90118862194,1610.9015470918785,2
4761,8552.49085254782,3122.089342980956,2001.3719091093526,2
4762,7377.8291044726175,3201.385339497654,1068.0499210412374,2
4763,7755.313591800684,2358.0045584502036,1219.8793383604807,2
4764,8036.440623017772,3621.579754156971,2351.9428838490307,2
4765,4636.5040287210495,1888.903866674123,1158.7709521729037,2
4766,9265.349047810538,3927.459266811993,1868.5176783951053,2
4767,9907.459089131085,3899.7773045617027,2032.371831347997,2
4768,6912.813070970066,2999.613233017156,1393.5907092742616,2
4769,9661.200952222021,2690.4348432346696,1395.8375538011508,2
4770,4828.2780927247595,2789.452861791673,1909.1895286193703,2
4771,4087.5493724145867,1625.282262571934,1052.5180917963949,2
4772,10139.29987172068,3328.3459834906485,1866.3805228466051,2
4773,6330.629911318925,3204.6061159905507,2170.610259904272,2
4774,7178.86682788374,2905.5938874417566,1523.519858616487,2
4775,6768.176786912988,2332.9596087231994,1318.3896201678722,2
4776,8198.844651732688,3456.7182903106122,1754.8903083538703,2
4777,5531.514951953653,2376.199906386242,1519.266701875956,2
4778,6313.038179922426,2915.8248689878187,1868.7903146204567,2
4779,5225.606442528916,2429.9032848980623,1593.2501946724203,2
4780,7166.516637262415,2566.721148962903,1407.031923053947,2
4781,7877.074954993428,3096.6449236067892,1358.5597305237613,2
4782,7804.760216700335,2351.063237091818,1241.2161406075234,2
4783,7185.8003105115395,2696.8539037679807,1290.2878935032388,2
4784,7801.728015668785,3141.6286834818598,1751.4941043332167,2
4785,7271.976373079558,2926.198280151063,1687.746594841074,2
4786,3799.850897442853,1617.6536204689048,1086.087014355862,2
4787,3263.349199109018,1707.8611650933167,1065.1285702556977,2
4788,7055.744273299278,3031.711284218736,1803.6450881137966,2
4789,6726.484702080615,2430.65039705364,1507.2145641436734,2
4790,7016.960919969203,2128.966895012194,1198.2909802415402,2
4791,6935.550027209755,2632.0132199502746,1694.3789115186896,2
4792,7073.472629755849,3348.840893381285,1738.2747993372952,2
4793,5858.520309105995,2278.444303860879,1212.648885317057,2
4794,9083.192045998621,3181.4380455442456,1959.502512333711,2
4795,6472.804722804736,2334.0974574775796,1333.880735022212,2
4796,5747.825263571312,2330.7039352538154,1461.4775314703397,2
4797,7311.683502067206,2384.364374750477,1240.3349238516423,2
4798,5229.090275564637,2046.0765046880279,1292.9733510251501,2
4799,7981.670027836016,2386.3711711606848,1255.8122990074853,2
4800,7974.166995683689,3651.429292981602,1762.366427582908,2
4801,6329.289634587325,2743.579374864343,1478.4200566141312,2
4802,7709.958860023747,2973.767802131273,1684.3321094338805,2
4803,6346.3907528036725,2629.0675560604327,1420.7172347707972,2
4804,5776.8021210091465,1821.0096276700053,1174.5692448748096,2
4805,6959.609974061261,3300.5833437088854,1826.294510401061,2
4806,7549.306629502457,3295.643452361511,1327.2745068660781,2
4807,8853.448956472552,2481.3818201637823,1256.311843867512,2
4808,8180.011560670621,3249.547806416369,1314.7145964987253,2
4809,8823.51246649694,2382.4275887105437,1422.665044125035,2
4810,6455.136606253209,2108.2952618184013,1230.9125534957134,2
4811,6532.488369498402,2107.306573958528,1106.3020243016113,2
4812,6980.9205625481745,2614.0676744366283,1639.3802567726045,2
4813,9050.515335411837,3336.517156362157,2081.879957176125,2
4814,6531.882684567089,2990.8131411450586,1892.650438177716,2
4815,7616.503432623886,2957.595871893202,1551.8869355828347,2
4816,7833.965605143899,2980.7034480111397,1754.094135896607,2
4817,6616.059304053515,3380.469022492995,1919.1731223291654,2
4818,6154.199821227967,2443.9615737391764,1355.1167729604704,2
4819,7110.258411133479,3206.195460349636,1632.1077672533997,2
4820,5720.806028537775,2891.67710752113,1595.6968326482197,2
4821,10713.777776365972,3842.7380866647622,2263.5410911746344,2
4822,8686.37105547095,3228.1873676722967,1868.3158690482433,2
4823,6964.439804902945,2403.0314160043677,1326.7137562014734,2
4824,8714.307969181438,4097.039758010531,2235.03879597558,2
4825,6657.66950774211,2559.325963558685,1281.6799973193276,2
4826,6446.7484587492545,2720.650837542419,1339.3873870081907,2
4827,7226.066548794665,2708.4715858489417,1592.6181463418393,2
4828,0.0,0.0,0.0,2
4829,7290.113264144877,2481.3285506641664,1263.4472941482552,2
4830,8426.889883954482,3280.011404684485,1858.4521810797962,2
4831,7204.670823567709,2977.3848860548646,1880.5379501447198,2
4832,5531.017019427817,2635.25744173863,1544.8854639199344,2
4833,7130.569808553194,2717.7818539063983,1528.0243558714124,2
4834,7907.103593142016,3050.232106537834,1822.814359370102,2
4835,6908.661922403964,2802.9069342886573,1589.776560479443,2
4836,7711.165036864989,2404.130286557966,1444.715743239824,2
4837,6622.770712135617,2459.662362014214,786.0201580264245,2
4838,9330.025767402753,3436.6813768583706,1963.4293663028332,2
4839,7710.715406579448,4539.409977791654,3651.182861226819,2
4840,7124.411230589312,2349.100479275843,1281.79820092472,2
4841,8682.054524342588,3937.6779215368283,1891.5513364959609,2
4842,8081.166358913195,4522.843665098802,3023.9816979105494,2
4843,8048.684954319074,2641.6237539637914,1548.3338910826042,2
4844,6995.76831505334,2951.432809534663,2050.8854272259478,2
4845,7851.421288383401,3367.7644004938984,2230.3722579018286,2
4846,7252.102292845921,2940.0615496901514,1899.6747418505863,2
4847,7411.860396101605,3229.4674328950036,1805.5534061757821,2
4848,8942.320640561404,2430.730251185477,1300.205430651634,2
4849,7720.736366655704,3486.7264796650265,1419.7756034762406,2
4850,7878.50944017528,3157.184682847284,1873.6181440411592,2
4851,6584.30329539274,2542.952973155769,1411.05119331893,2
4852,4609.551163267914,1782.1096675689123,1202.6005866870903,2
4853,6038.89046280667,2528.0152288376476,1658.3511618903829,2
4854,4693.815915814144,2391.9165283794723,1486.9505393014686,2
4855,7845.618023661524,2639.848718791881,1665.4178233179896,2
4856,2952.9578925120977,1628.1558938032967,1076.9075451508927,2
4857,7593.695464446418,2663.660618019836,1399.3398768667535,2
4858,7879.741667499723,2827.2881283575393,1635.5796788326309,2
4859,8123.228421581317,2752.853188747248,1552.2890920424438,2
4860,4684.729359447337,2419.0029776447973,1329.1788225112673,2
4861,8114.097554180328,2605.808850717909,1454.9665188862134,2
4862,7491.53098808396,2591.915366391689,1211.9823295955139,2
4863,8480.935547264313,3740.345302250238,2218.2841527689357,2
4864,8327.594843408195,3278.852925768984,1363.6241093261795,2
4865,7792.934232519309,2672.714300435332,1330.3567661443894,2
4866,6798.720858011542,2968.1051885006514,1661.7104171287738,2
4867,5672.795715913545,2402.1086254983043,1342.9278610051344,2
4868,7488.192631982152,3925.305550823237,2103.3007182138053,2
4869,7224.46638950473,2508.8195240569257,1384.2288595198656,2
4870,5766.919272563867,2005.9541038305035,1392.910435625096,2
4871,8546.340414576878,3783.1185583897454,2333.2621132880727,2
4872,5977.829792808646,2730.040577950184,1702.2372852725748,2
4873,7328.13556549295,2266.787672030021,1355.473672142919,2
4874,3920.3960718252533,2014.5871138508587,1241.7008952406893,2
4875,6440.572055843024,2603.7369998277263,1467.7944951128284,2
4876,1516.0425524801817,1999.1114002507686,1166.3083365479818,2
4877,6776.9803640255195,2907.4165140785667,1992.453706985,2
4878,3411.3876022376007,1738.0037475741988,1117.1008983839106,2
4879,7091.29508966612,2932.2194096984067,1965.3563241044972,2
4880,9395.642823847993,3002.7484563501985,1470.2010952160158,2
4881,5265.16399349976,2495.0185290468685,1623.1118404058705,2
4882,6777.142637445453,2966.5325071787242,1912.2755792499997,2
4883,5058.865036650861,2194.8029858663513,1416.906217129554,2
4884,7071.809328208887,2761.9027952560805,1896.4895654496884,2
4885,9838.969825178181,3843.1997244905047,1933.832740108454,2
4886,7623.748765097103,3000.9204698945136,1759.15489357947,2
4887,8483.655155778626,3221.7253275926414,1907.6562594415598,2
4888,6192.63525677074,2590.524143536357,1537.463684413156,2
4889,5962.272336807514,2619.5117192928074,1750.2382485297644,2
4890,7321.367767669722,2058.032242691739,1179.0636790164901,2
4891,6474.30971307867,3484.5459971147193,2347.156112670898,2
4892,7020.404459687688,2178.21792234149,997.1610228463711,2
4893,7992.3802929609155,2857.1891069367703,1503.0292718411667,2
4894,7508.825019390569,2423.1199029658223,1176.2133726347038,2
4895,8155.413803106023,2395.037066782204,1069.9932997072513,2
4896,7764.73579234586,2259.4333329442707,1188.0238957862466,2
4897,5091.903699393196,3147.5758245410525,2190.337042023243,2
4898,6734.540509952773,2330.7302448286314,1352.5534536521295,2
4899,7217.375197318112,3659.5693336057734,2109.2494560785913,2
4900,9012.182242165252,2963.746200124754,1787.8053283879726,2
4901,7178.366150200815,2519.591392226141,1400.0363130331891,2
4902,6968.112139381486,3239.589087219186,1693.8370451340331,2
4903,7229.599558492742,3152.743669945988,1546.1660699273987,2
4904,7464.725032386257,2478.5083546346523,1463.8396483847011,2
4905,4058.769025832387,1723.2844067039016,1125.358082476603,2
4906,8218.633709196722,2962.4022294957817,1647.3982607715236,2
4907,6103.074763689266,3103.8837576451397,1536.4322262917674,2
4908,9407.316710164745,2919.4273230327863,1524.4246194116831,2
4909,6749.147333592542,2470.7944225332735,1145.7605580203815,2
4910,6423.549590808164,2427.1544562876875,1519.3033654775852,2
4911,5840.948199418649,2066.2608433928317,1164.8455706135396,2
4912,8693.676936746113,4210.1241268119875,2360.327812954619,2
4913,9027.581982908865,2615.0443704233344,1412.5996464502937,2
4914,6825.081809256544,2631.5800039651917,1354.2257856621352,2
4915,6439.684141910638,2332.882506100702,1104.0019765443922,2
4916,6857.0415030810955,2599.3036836472156,1330.4013365489345,2
4917,6632.522232016106,2214.093652979963,1157.8249334825405,2
4918,4802.853030414293,2202.823783721621,1529.5985102786271,2
4919,9568.395334011588,4456.082099283383,2457.1094923348546,2
4920,7145.535417758984,2693.681764693532,1642.690606697244,2
4921,6694.342121155728,2572.8062143532507,1589.1520645728838,2
4922,5025.784455865017,2004.510637668626,1383.7470484905477,2
4923,6935.156596247088,2316.1487494271155,1259.8221852732015,2
4924,7981.511700073156,3052.7070559001418,1622.9558953739686,2
4925,4621.245901908433,2240.6769651504833,1395.7333248112031,2
4926,8161.437439040887,2661.469452837732,1338.651504303052,2
4927,7195.3803249410375,2486.7536708881444,1472.7383469938213,2
4928,8967.054397180293,2763.7979169578175,1458.0365276638188,2
4929,6132.159241478682,2750.8045445020466,1443.7635052557216,2
4930,3833.0094982168675,1892.7621981394238,1254.4402096059457,2
4931,7546.9523437645985,2881.6051691529156,1880.4026069100328,2
4932,7819.76189716759,2386.642870398627,1238.2227186195792,2
4933,8227.940008745838,2944.3922893683766,1536.1328370714589,2
4934,7909.3305089890155,2413.322121242946,1381.127334077007,2
4935,8529.652241652022,4184.79951757386,2521.55870755949,2
4936,7454.273197444661,2717.324939365181,1425.0428079448059,2
4937,6946.066719885094,2484.983797271943,1297.0673733370966,2
4938,5938.51090061433,2479.6009656835254,1488.3278435172676,2
4939,7478.132418549254,3295.826038733234,1358.362340140893,2
4940,6644.164931202933,2798.4804197443727,1559.9009624018736,2
4941,7945.495672490157,2307.7203968691674,1299.0424674135375,2
4942,9347.228309096623,3609.208250432125,1770.7822185688515,2
4943,7553.724476993179,2786.963856329269,1714.4938765532886,2
4944,5923.437045254596,2403.7487429580665,1495.6600297436785,2
4945,8173.496526421388,2810.0621812675436,1248.48899984503,2
4946,4841.768475348862,1806.0071508008975,942.6523352500799,2
4947,6619.340634001222,2416.4117012912047,1313.68564969033,2
4948,6973.603694861558,2494.1277637064577,1174.8538519345486,2
4949,7002.009996616223,2280.8646296143497,1180.5528900715753,2
4950,6393.679048141243,3015.3381970530145,1693.0600640363944,2
4951,6619.5561463836775,2715.7049863763505,1605.2871219675771,2
4952,5491.098305197414,2658.289073875083,1816.0598287808054,2
4953,8860.242415296765,2616.5579830663064,1352.9649260249205,2
4954,7831.350004709411,2702.845669374673,1387.730248115864,2
4955,7406.320484457807,2522.9321563632275,1376.083597311431,2
4956,7106.1288722006375,2554.424477739577,1572.211966437142,2
4957,6705.005095223195,2807.859687663891,1814.8221754972335,2
4958,6387.480502004665,2246.165767050325,1185.320183730891,2
4959,6513.3595667586505,2512.230028592752,1590.1670529411967,2
4960,8213.878236340872,2915.7157431381397,1791.1200759548087,2
4961,7326.744721787639,4179.641434397802,3296.71664869232,2
4962,7251.886963653819,2574.4669670552676,1437.3723806938458,2
4963,6441.731006283806,2792.199192140472,1782.0704603459212,2
4964,9793.575771798893,4039.469956882996,2195.5257674254067,2
4965,7531.217424859964,3264.147512467548,1883.8285242980203,2
4966,6546.261294356098,2796.953518733388,1414.8862373279953,2
4967,6668.544169424823,2493.874066557266,1633.711545740217,2
4968,7667.120723829858,3103.7383732355374,1435.842511626117,2
4969,5487.184463662752,2222.0625949502687,1415.5237179573746,2
4970,9262.350388628123,3025.6461684117307,1647.4864768717964,2
4971,4156.93187976178,1953.912001568777,1227.000432338584,2
4972,8215.168311037965,2602.7107868167486,1591.6968586995333,2
4973,7300.848940025431,2734.3976725706016,1463.1346522497317,2
4974,8255.422614022713,2602.9054101423826,1301.601520658213,2
4975,8725.856502963088,2759.4070342180285,1303.0672260827532,2
4976,6914.331090302919,2721.265256009963,1438.2593542019986,2
4977,6825.042726283858,2922.4653061028844,1537.122518397597,2
4978,6860.406621340872,3316.532870302554,1969.0672792769074,2
4979,7080.283385172193,2334.1152883433383,1290.5619138983998,2
4980,9783.834714861909,3787.691445550278,1978.449140090815,2
4981,6477.925900642781,2625.138280554877,1806.6261202084056,2
4982,8162.529793626356,3903.633238224116,1681.3507466996684,2
4983,8419.723472319476,3152.2586523476343,1940.8696056964193,2
4984,7694.862640597562,2079.076522760582,1156.9776422484676,2
4985,7512.766948838671,3124.530700638918,1802.8788946569423,2
4986,7200.95711317762,2919.4173668993526,1788.6217429768858,2
4987,4761.554275379522,1703.771415972088,1100.8157958827157,2
4988,6855.071943514893,2391.3347120111825,1419.3730460648203,2
4989,6997.098496093278,2641.9494190900627,1516.947063240565,2
4990,0.0,0.0,0.0,2
4991,8375.894810579885,3922.116108739196,2564.841761509402,2
4992,6237.438695243756,2941.4492583574947,1675.8273981212387,2
4993,7748.729975050006,2584.1559040028014,1331.9989667098762,2
4994,7354.1191851528265,2370.2455481802654,1244.0726098403732,2
4995,6162.887867414687,2612.9295798742032,1680.2757391808602,2
4996,7865.185056652964,4088.348169521243,2824.9458554833395,2
4997,6578.572175246062,2995.591755794176,1785.3359254561792,2
4998,6697.921721911065,2325.1502075446256,1372.551182554524,2
4999,7733.229080757801,2610.286246097968,1405.0752340601725,2
5000,5006.7503048539065,2250.6557748675887,1444.2401962887218,2
5001,6613.555253372552,2237.683679774121,1196.3609363843652,2
5002,8708.119776847378,2976.855385660975,1674.3700160501191,2
5003,8234.00617616665,2346.8175745907843,1438.1875262977487,2
5004,3389.4771220881435,1294.1262740022223,1085.2085139697417,2
5005,3361.722784181101,1791.8711923005042,1580.3681284476988,2
5006,3736.8317674116197,1699.846378234865,1365.8307135208859,2
5007,8242.003319202739,2291.2077387603035,1446.401281734847,2
5008,7948.931968921156,4431.681603383973,3924.350774386244,2
5009,374.0298923397065,339.218420224709,317.50429715468545,2
5010,3852.0960037754376,2518.705798674447,2145.801583928939,2
5011,3778.820630575713,2144.6926502376596,1803.0115674262674,2
5012,2925.6059000042733,1482.200741070649,1161.913001698144,2
5013,3430.1660136166656,1787.922125026153,1478.759403072087,2
5014,3819.1741950842857,2866.1656457336153,2767.5368084859497,2
5015,3672.4838734710124,3464.8533821439123,2985.4633363477833,2
5016,3027.9789110609286,1772.0730696105952,1438.7425762328119,2
5017,4089.07796745672,2048.8767288193294,1437.0515532860754,2
5018,2144.0765816323196,1053.0682005546275,916.7472259338736,2
5019,7150.862901804094,2093.7658632382772,1305.477908969674,2
5020,9024.211193958245,2686.5523822888795,1726.8833982254382,2
5021,7006.6772924409415,3829.9064359948607,2378.882951621245,2
5022,1295.494544157749,840.0771834908425,722.9436867423535,2
5023,3849.113306260338,1759.9010744704944,1488.3438629954471,2
5024,3651.022529811113,2151.2493877907227,1809.1736140489206,2
5025,6398.135541901766,2230.4496691946156,1569.488437654515,2
5026,7018.433618231828,4961.183736863418,3942.777949937891,2
5027,3286.1470534354057,2403.44351352867,2302.951290840982,2
5028,4607.956109975241,3032.4825942658763,2402.233896289995,2
5029,4752.865003212106,2548.973570421086,2201.4886471332525,2
5030,3247.332665715669,2206.59200139122,1710.6080449261415,2
5031,7704.258597352081,1944.1184670183948,1259.7282967997069,2
5032,3152.402103206209,1745.451377388827,1594.523657774591,2
5033,2751.12091744556,1722.5474758422897,1418.397798118551,2
5034,6173.301351356821,2604.8215585392622,1840.41077304454,2
5035,3013.19243445268,1624.951366587869,1457.7924444626574,2
5036,7207.102154850054,2091.586443636003,1494.8010374806852,2
5037,7960.0807446766485,2750.681753340835,2004.1929963897667,2
5038,3811.9659100397307,2229.2695557051784,1847.7543329457706,2
5039,1437.7181944118433,556.0664535018034,526.2998092629934,2
5040,3715.9096189377365,1983.1244799177862,1780.3427787470714,2
5041,3831.9996867201285,1939.5756423426606,1546.3906592522544,2
5042,3832.0354676286433,2332.1515082329224,2024.6046559321912,2
5043,3949.180525073073,3006.287783605326,1634.0742124473677,2
5044,3136.1428417202046,1808.9521849737307,1270.4605396215588,2
5045,3384.7311323984204,1937.8003465306363,1565.9077530854345,2
5046,2520.3695685172074,1107.1103709302631,801.5409327390701,2
5047,7985.2833402683955,3123.440977250547,1775.689244657695,2
5048,2563.5648997090757,1604.582428443318,1297.5527042316996,2
5049,7384.4540511686255,2758.524887267112,1983.5458873902014,2
5050,3939.467660473279,2499.879008277506,2047.059103121953,2
5051,685.4395684814451,244.2307652984536,186.10812710977572,2
5052,3242.9714589498935,1726.7604296198465,1395.382758192437,2
5053,1171.3940842263307,1728.5615696349173,1410.8415350727519,2
5054,2861.508006833808,1521.4099168570494,1220.7632332358307,2
5055,3056.5258832287445,1998.7345014939765,1219.1340730639868,2
5056,3723.4165152283153,1868.2262820232584,1604.8062164437406,2
5057,3996.471222872539,2165.045152467581,1813.6327095185757,2
5058,6927.615853498125,2396.732976275638,1601.835645592295,2
5059,7754.859225844129,2217.511088533196,1455.1448021034564,2
5060,5428.284186402632,1868.2982642572667,1270.110521927874,2
5061,3414.787305479264,1690.2654752147355,1204.3469555038123,2
5062,7746.790725382184,1864.321711602522,1142.2443063522792,2
5063,7169.7013505971245,2209.6531682643913,1006.0133053966998,2
5064,3290.8942844828116,2356.10787160133,1858.8174133518246,2
5065,3515.405352661409,2199.694863972886,1714.3005621496511,2
5066,3989.144822561522,3470.700553635048,2691.978157080997,2
5067,6157.399832374208,3204.982662835716,2514.187061516195,2
5068,7439.353539469968,2618.3241235054634,1334.196515408568,2
5069,6763.4672147381625,2458.808740466109,1866.1124294014114,2
5070,3579.918224542727,2819.114267031995,2289.8326375785273,2
5071,4010.800652507435,2327.0491994484287,1828.0301139741555,2
5072,7498.253007240627,2145.03511592805,1536.5146537448732,2
5073,3864.2594261891404,2320.3292225831597,2045.4941256182058,2
5074,3395.769460967742,1620.3123790029242,1474.6748812073563,2
5075,4545.874196414264,3785.6135953556586,2790.253932411897,2
5076,3438.59280227357,2055.0545591487357,1798.7666187068448,2
5077,6628.92913898465,3097.3853866164504,1778.1881694223475,2
5078,3227.7799146622096,1956.1454741421235,1612.8379582978305,2
5079,3397.9120837453047,1766.4734752861964,1366.3203478811697,2
5080,3184.9913242049015,1828.326089817471,1655.6622541110016,2
5081,3802.903595495266,3019.1288944266653,2547.3181750058275,2
5082,2900.780778045064,1544.383186513236,1294.4939209311372,2
5083,8333.992036594136,2337.374751811011,1201.3157802921855,2
5084,4555.1087623879475,3032.8119752647094,2396.19548648062,2
5085,3350.179183374831,2197.290855561709,1939.230205517429,2
5086,6808.653087702111,1992.701179356371,1196.343239141957,2
5087,3186.2653987079334,1782.9674900999748,1342.6430065486768,2
5088,2783.6020395960586,1840.9987902770765,1602.7155907260935,2
5089,3936.632132371769,3269.7388936281554,2798.235316483951,2
5090,2555.2602766871414,1220.3364616928147,1074.3424991832676,2
5091,3163.8778241352643,1663.340277874461,1371.0424567699224,2
5092,1825.1081732170192,808.981753268083,676.0504937184957,2
5093,3937.1868837917145,2456.661595552921,2038.709598786035,2
5094,3352.3886120129164,2273.989553391076,1686.7255359271035,2
