,Blue_Variance,Green_Variance,Red_Variance,Output,Var_,Amount,Pixel,Angle
892,6578.21244642943,2304.595745637122,1837.5093368847297,0,0.006931561914994564,0.001,3.0,36.13063502051669
893,5136.64193187509,4375.475291989553,4045.7150902054245,0,0.09079397404941064,0.001,3.0,165.72472514524222
894,4467.124689061003,3572.992756822872,3308.829042620392,0,0.07503901538851673,0.001,3.0,70.90934990346643
895,4824.822706207922,4143.0652120457,3553.2311705335137,0,0.08860079926603527,0.001,3.0,159.37567631392116
896,6583.752070607494,3712.7589788419373,3008.640849912673,0,0.08409495556462797,0.001,3.0,68.40326284221281
897,4604.207191799563,4195.2119941100245,3905.601891186553,0,0.0940894817574283,0.001,3.0,111.11274346450797
898,4825.014597825442,3030.919768277968,2542.140209876535,0,0.012221607111091028,0.001,3.0,90.8069447926858
899,4812.177282393348,4727.290747903438,3929.571000671105,0,0.05344641539906975,0.001,3.0,115.7259491757297
900,4318.491698827484,3619.241106113767,3365.5400018569817,0,0.058643899713580534,0.001,3.0,121.06410716881715
901,4026.7416435869827,2880.317440497896,2481.708822868482,0,0.03461628533343847,0.001,3.0,122.4027909121795
902,4494.829752421174,3889.017748159525,3569.8326344802786,0,0.09354492256299606,0.001,3.0,2.180863937098374
903,4722.020270114716,4800.270545024565,4156.521818042305,0,0.08875344171849248,0.001,3.0,134.66640920323258
904,7153.034071147852,2912.4606933481887,1879.8980008481517,0,0.03819208966544316,0.001,3.0,148.20148823711094
905,5143.70250328142,4669.219106799165,3486.4960504476,0,0.09835254849344867,0.001,3.0,49.50930811399756
906,4005.7772595621545,2793.416204931954,2522.734044146945,0,0.037168218814750825,0.001,3.0,129.05807473884343
907,4343.408185327566,3719.21704290471,3431.0702646097766,0,0.07777993752505666,0.001,3.0,149.65624734382897
908,6326.387980626684,4648.1131695544545,3836.5234879262784,0,0.09677934078704534,0.001,3.0,15.961734931101043
909,8088.239743744747,3508.6883737123026,2711.051661281019,0,0.045608351183562594,0.001,3.0,160.40898503267164
910,8482.477069074777,3899.787119999833,2693.0811072048223,0,0.026787264287168468,0.001,3.0,102.52380553122248
911,4396.582801040814,2719.555690084583,2155.055699610611,0,0.012811940938504577,0.001,3.0,94.6974982832714
912,4258.770190719884,3826.6025015836385,3449.382451282061,0,0.07858401048297917,0.001,3.0,156.73353457227074
913,3997.5998960602496,3095.798949523681,2879.5328602805666,0,0.05728144813793131,0.001,3.0,101.28118051222653
914,3049.7173025458205,2339.265175086221,2013.7637235566606,0,0.008682967258865769,0.001,3.0,116.26643170102959
915,6316.383749892461,4833.974187062487,4309.913624837439,0,0.08580334733546892,0.001,3.0,94.13615559425524
916,4022.2348135176862,3399.5262451019116,3087.5349992353817,0,0.07357443590994546,0.001,3.0,32.76158505567604
917,4386.551643040746,2875.286157982394,2517.8655453992533,0,0.020213552142876668,0.001,3.0,62.78903452037587
918,4448.822804241394,4304.843472151685,3621.4445161963135,0,0.06535284727081409,0.001,3.0,100.01773680279777
919,3891.3730403432914,2910.9901460822607,2574.00883886255,0,0.04129943761573762,0.001,3.0,50.63292332120996
920,4101.995699721694,3322.3977250000216,2938.2561238466224,0,0.06454598721839022,0.001,3.0,89.97913681565679
921,4180.510751051157,3136.291508957089,2918.4881968782634,0,0.06001762895655266,0.001,3.0,171.66645299880048
922,4611.042223702534,2641.2974007480575,1828.4370725839483,0,0.008280111504821297,0.001,3.0,46.49311489403665
923,4496.0302164702925,4006.188603598478,3634.5736325695734,0,0.0735223313222105,0.001,3.0,113.12506490777997
924,6095.938313251868,3848.4770204387664,3456.7742192597534,0,0.07043078959031707,0.001,3.0,25.340756870226592
925,4441.310622855984,3627.1432669232827,3317.159178986022,0,0.03143153778772951,0.001,3.0,131.50356594259364
926,4692.430690130398,4152.001996042416,3707.625392749899,0,0.09898085061884788,0.001,3.0,90.19502784300286
927,4203.090283367401,3164.1084725496803,2801.013004994739,0,0.056254485784044336,0.001,3.0,175.59580939488754
928,3802.7989883239597,2865.55317896474,2583.2177692376076,0,0.041170242636386925,0.001,3.0,9.722923882026084
929,4665.241246327312,4410.54207248038,3943.102040813604,0,0.0812785454409905,0.001,3.0,89.6438497229058
930,5909.0647486277685,4245.072918881614,3910.042090538561,0,0.05572991556004859,0.001,3.0,66.88743689015324
931,5809.992474828306,3545.6300354512096,1981.0461932844164,0,0.06667259232007906,0.001,3.0,94.2088134543437
932,6761.118802780739,3315.3005953066527,2405.986647094488,0,0.06086848627038667,0.001,3.0,41.27727063371027
933,4290.814773252994,5595.838156898659,6441.515640337747,0,0.03421651838028448,0.001,3.0,136.19619944689703
934,7055.904475740805,3346.4090191527325,2548.088430617601,0,0.0506191233711909,0.001,3.0,32.39388745602579
935,5342.735312921503,4368.805328532258,4035.558625005656,0,0.015141097182910693,0.001,3.0,27.977068601883662
936,6838.529304904819,3842.4612172721577,2919.4416514438976,0,0.07646522026210899,0.001,3.0,160.15092598573983
937,4749.226318619702,4515.323368085885,4055.7820384613187,0,0.05149913577379741,0.001,3.0,7.695273489679915
938,4330.409854675054,2943.2313572413636,2527.500406331521,0,0.038858585643774875,0.001,3.0,139.95736659548982
939,5722.124766307354,5082.258166371897,4150.1880170884715,0,0.09766230315404469,0.001,3.0,124.34554276676995
940,4439.877743352967,3689.0249013907255,3467.532632399884,0,0.06676443469153139,0.001,3.0,76.73706356394821
941,4564.45415815338,4147.200839621379,3688.727026817169,0,0.09030630053109372,0.001,3.0,105.82790166010044
942,4291.272353542796,3232.1526972368283,3024.1056035774504,0,0.05788044519236858,0.001,3.0,46.680326740597714
943,6644.196136566237,5213.717116903501,4506.758214015788,0,0.09845094216799628,0.001,3.0,79.17529542790015
944,5972.9049809287935,3213.4552616335955,2525.085910013673,0,0.006504539815710431,0.001,3.0,35.60919273792783
945,4606.058517979076,3912.4685359773625,3733.7778470376043,0,0.08959207688491627,0.001,3.0,152.5859215945857
946,3806.814472903491,2142.7389797162205,1943.548104060255,0,0.006008306146680728,0.001,3.0,117.33168741388663
947,7097.092661727565,3386.7370104438246,2166.0475991134285,0,0.04233710647997481,0.001,3.0,84.36672815965545
948,4529.259100865981,3638.8762489347428,3050.876455814205,0,0.04129977796710923,0.001,3.0,137.1291637637033
949,4089.4791973963293,2572.6026103871163,2457.51281970284,0,0.01657029630017345,0.001,3.0,69.92960906615164
950,6239.685953160244,3570.8479131469358,2946.489829887557,0,0.0802398349084824,0.001,3.0,79.57467758419025
951,7106.813743250945,3164.3846365519303,2565.686354107958,0,0.06366652307635744,0.001,3.0,104.84983826047359
952,4614.630987043811,3415.5350891570647,3181.4130302270873,0,0.07280421784763376,0.001,3.0,141.88729414758592
953,7201.260534072793,4646.6846958051065,3446.0667951051364,0,0.05849975144044613,0.001,3.0,22.4094300248915
954,4297.230389515012,4144.462406005858,3609.13440935872,0,0.06537671692367178,0.001,3.0,172.50330025723179
955,4568.813544213192,4197.53998336697,3657.0848550173423,0,0.09953654438150951,0.001,3.0,57.59399733114597
956,4393.791041628919,3830.5375394004686,3513.7011448359326,0,0.0662834077468684,0.001,3.0,136.1189133056434
957,4069.1738640705817,2569.5052353804704,2169.94872328359,0,0.01888302829143573,0.001,3.0,155.62294819461243
958,4476.488802482816,3867.6391294886826,3371.925685875524,0,0.07996909996056861,0.001,3.0,134.45350278283078
959,4222.212286703438,3764.074880475861,3328.0283266590536,0,0.035919792998353045,0.001,3.0,145.26782583078048
960,8657.538984485023,3716.693468269657,2555.548911306629,0,0.017726298131004563,0.001,3.0,174.80112135413682
961,4457.331169875246,3836.950241431879,3390.329983341362,0,0.09140195643222893,0.001,3.0,35.94576510100682
962,7748.824324381791,6089.2067454384405,5018.771251637845,0,0.0653547845122007,0.001,3.0,55.122047990891346
963,3431.035320745455,4093.9455043147477,3728.5982832687887,0,0.097331116093998,0.001,3.0,64.13883845077414
964,4405.80240433819,3138.045647244059,3183.5671679295947,0,0.023345420013138,0.001,3.0,176.5543216040192
965,4910.226493279356,4386.427495103209,3780.3625771298816,0,0.05657480317463205,0.001,3.0,32.00096981551806
966,4610.2591577514795,4225.15690552462,3810.5046768659486,0,0.08056206202492598,0.001,3.0,116.93876319278334
967,3813.553001220143,1934.7030001283802,1742.133065089563,0,0.005698185111970433,0.001,3.0,133.61911510397948
968,4549.1646191894815,3058.549066549761,2706.643961482488,0,0.009378894236551812,0.001,3.0,20.141538680733074
969,4845.486324806475,3381.8180222045567,2954.0423983981655,0,0.031845635832380106,0.001,3.0,103.08894233392185
970,7216.863992452314,5840.379127976177,5483.716906207935,0,0.008353025953090613,0.001,3.0,3.2617653590834106
971,4208.164139832479,3420.5288267268543,3131.6007368021646,0,0.09494742577060004,0.001,3.0,6.133688197948299
972,1987.3670406042045,2062.130580379251,1992.2194351314781,0,0.03215867040480052,0.001,3.0,67.82221832635989
973,4216.194003664884,2998.656216874577,2453.5454188116246,0,0.039935950658860055,0.001,3.0,177.26833537387313
974,3921.9530435013667,2441.681587039836,2189.568239019438,0,0.017389130850111924,0.001,3.0,125.03081339492083
975,4266.757084539672,3489.800845313019,3289.7688413655387,0,0.04685967622452842,0.001,3.0,92.1991907205705
976,6958.300033336323,4436.117790461773,3221.9021336668297,0,0.07688673155892767,0.001,3.0,118.96832623058583
977,2952.8424572709464,1920.8102971048988,1937.3973409346377,0,0.007837503568872674,0.001,3.0,85.92399658542251
978,3971.899319327879,2830.721931096209,2427.3593293028957,0,0.019248986264201264,0.001,3.0,59.67522104384664
979,6706.632304266707,3554.4546639519276,2181.2405997142955,0,0.018239541474265954,0.001,3.0,0.5518212349166429
980,7982.822568119003,2053.1397659149625,1347.7387145404043,0,0.002706614501454054,0.001,3.0,160.2787926424297
981,3948.7994022210064,2821.4766876134513,2427.4925605089375,0,0.015754940044762394,0.001,3.0,68.95392224798191
982,4581.753941663168,3538.8189222732058,2824.4817477884776,0,0.012975942138004362,0.001,3.0,137.81820710658457
983,6323.622063094272,2789.2630507524354,2254.8620999559894,0,0.03736132194623725,0.001,3.0,78.71634965113984
984,6737.648978373987,2628.9890898805593,1782.3012229620306,0,0.00381505612472994,0.001,3.0,38.94021772620349
985,8478.502999928403,3849.476935441162,2987.299065269715,0,0.02150261385102198,0.001,3.0,11.06292058308361
986,4066.1877785697206,2698.852552298665,2670.4756623364124,0,0.053677435000871535,0.001,3.0,18.173757817558098
987,4313.477565474385,4022.380662997155,3614.1492845900275,0,0.051795398067106056,0.001,3.0,95.91290391759901
988,6709.041654408198,3346.7179278392687,2466.732526670061,0,0.03166433843537341,0.001,3.0,155.44148830602197
989,6553.869057235196,4644.115956980435,3862.9034592694616,0,0.05415336180283799,0.001,3.0,132.94555598741448
990,6916.645332526889,4412.1652068850335,3413.01129587453,0,0.09881886413240078,0.001,3.0,143.1316401610539
991,4546.048545439008,3963.9547000290854,3698.1101016454363,0,0.034116932104887615,0.001,3.0,171.61033236401062
992,4175.893219513322,3327.0999830613305,2881.127539301577,0,0.05081682440735299,0.001,3.0,95.33439216800174
993,7489.282404286289,3686.732855270415,2693.0338628563263,0,0.04917123832882409,0.001,3.0,64.81333622064693
994,4154.654619603642,3323.6755674308542,3038.110698992804,0,0.05203040485965578,0.001,3.0,65.78478601610635
995,4377.06724341657,3475.75901943207,2912.437076423218,0,0.03138793276147776,0.001,3.0,165.0518661601146
996,2866.6397696982085,2127.0430352443445,1862.2830303913397,0,0.022208900323352463,0.001,3.0,151.79991174876633
997,4030.0102896954777,2809.1145502483473,2534.5718860227307,0,0.04382004822756626,0.001,3.0,101.68348599296615
998,4158.95341071137,3327.6288830840954,3074.749397864899,0,0.0647428873388645,0.001,3.0,110.63086951677238
999,4405.740541102912,3657.3079302665055,3304.2098413972344,0,0.06782759264689718,0.001,3.0,28.649471655477548
1000,5597.046750145563,3711.4062828333463,2657.6623448713262,0,0.05124493367023171,0.001,3.0,59.70461400734516
1001,4399.879930551654,3525.696586438529,3197.6714599182733,0,0.0538645920926243,0.001,3.0,6.123959041044165
1002,6054.33009084077,3986.232766077101,3527.5165000009115,0,0.07371247594740338,0.001,3.0,144.2454130001532
1003,6980.312545514337,3384.8588294287792,2526.1937064901294,0,0.03019150967249984,0.001,3.0,145.27655206725854
1004,3958.493550469874,2815.2560429625396,2551.085164437439,0,0.050769697725921124,0.001,3.0,154.8990177483083
1005,6299.866457504078,3952.836191275501,3000.2762437410256,0,0.03416407056845045,0.001,3.0,146.19867961488185
1006,4372.5774171231305,3729.2522048826636,3234.526592801511,0,0.06854286444669659,0.001,3.0,25.855257676051973
1007,6605.23823953845,2914.8779249170707,1831.7534054765447,0,0.03927717665647493,0.001,3.0,122.40211167669901
1008,7449.302069420649,2983.7652412036823,2219.7410335583854,0,0.008082976168785155,0.001,3.0,103.44575863906776
1009,9330.886428774384,3580.915588137473,2174.987104008806,0,0.005043786765712553,0.001,3.0,137.65637353650655
1010,3259.476604403156,1769.0694918565885,1615.2887558694217,0,0.008769186971044177,0.001,3.0,121.77076245392338
1011,4484.704755591752,4222.861374206415,3810.516199880692,0,0.09784276133451361,0.001,3.0,31.523911680696635
1012,4419.705242870412,3011.5839730834987,2734.06352929845,0,0.048778088547433054,0.001,3.0,66.12042569120993
1013,6998.616280455275,4433.1850165854385,3645.3725064766218,0,0.08537124056877128,0.001,3.0,22.944124155244378
1014,5122.679860372273,4422.397100845231,3924.436131528976,0,0.09076983970906766,0.001,3.0,94.9998132772133
1015,6676.596983832019,2694.108949424044,2171.579996688763,0,0.040416665271209753,0.001,3.0,119.80396104194926
1016,4541.647870970065,3854.163206584715,3479.637343638854,0,0.09857641118935154,0.001,3.0,56.5695980762426
1017,4237.945036393394,3323.890904466476,3020.989490159175,0,0.05278613991197768,0.001,3.0,36.212895719397714
1018,5732.668748782594,4356.463154698327,3575.082106320864,0,0.0785319730712638,0.001,3.0,71.86722307476715
1019,6335.872335973834,2787.754604443208,1854.7997202521906,0,0.015711710368124153,0.001,3.0,151.09990879084606
1020,4758.553506108369,2914.750230972044,2411.2991856901126,0,0.006937978450867009,0.001,3.0,87.14214215215709
1021,7223.303928998528,3174.458754278563,2227.714176005346,0,0.05284143455255897,0.001,3.0,4.19978574580643
1022,3841.753837097576,2523.460890533775,2277.771894834555,0,0.024620853657923256,0.001,3.0,6.055239518240181
1023,4052.002021680439,2705.897401486519,2512.284693679577,0,0.03849657951393475,0.001,3.0,114.7539143999402
1024,4853.62904258512,4228.858341512624,3680.803937668095,0,0.09767611124601235,0.001,3.0,144.82716748111335
1025,4528.177886293821,3193.153039482601,2858.4814008218964,0,0.012520747310010322,0.001,3.0,178.82593041175542
1026,4346.750917045922,3824.07999549664,3120.684194270426,0,0.003087265375047738,0.001,3.0,63.47069237115205
1027,4198.335386782761,3554.5179554589786,3270.739132584089,0,0.07373856574670691,0.001,3.0,65.7871931947626
1028,4151.630814889283,3405.632378149033,3020.6252861580506,0,0.04553342292786895,0.001,3.0,130.83647321401514
1029,5625.052382397133,5094.754238790295,5227.021767038917,0,0.08933910136529258,0.001,3.0,20.678506712734904
1030,4540.610456384338,4015.948281483911,3628.6301669038344,0,0.09800635932665062,0.001,3.0,121.65768127384901
1031,6504.239029226755,3240.5589660720234,2716.3942331739463,0,0.07917531044675878,0.001,3.0,29.681504963552335
1032,4544.656489602764,3252.3508639953534,2956.962947202935,0,0.022051021718713343,0.001,3.0,94.34650836471256
1033,4782.824714006078,3119.197624350456,2430.8427812763657,0,0.06239256313972296,0.001,3.0,41.314959944656934
1034,3783.626118198646,4684.51851218811,4552.079702726324,0,0.07806762927039086,0.001,3.0,5.302224031920916
1035,4460.342619377339,3812.2480010947174,3383.75624150894,0,0.07589693623415487,0.001,3.0,45.761421690398926
1036,6744.574801138153,2722.7385262365638,2016.227026387242,0,0.013157991169247884,0.001,3.0,160.67927403788863
1037,4071.212531353508,2750.838311139995,2395.1420596205853,0,0.035357810837658085,0.001,3.0,139.44954399831275
1038,4555.468765356758,4185.937285874014,3816.152807390651,0,0.05597802627855753,0.001,3.0,20.751275314280267
1039,6285.203419692404,3104.5855627623814,2557.3333521275217,0,0.0490194568025562,0.001,3.0,0.010300305293218237
1040,6222.775521276584,3695.267007217657,2841.2869849397503,0,0.07899461745170833,0.001,3.0,48.12960319713062
1041,6914.953731984107,3431.780702849476,2779.1563248309035,0,0.050171880884074274,0.001,3.0,140.05544259148252
1042,7943.251521559038,3190.8641437051265,2235.8264181744435,0,0.002027258121762198,0.001,3.0,75.05018253683171
1043,4550.651252857197,3836.6195043353314,3533.930443031853,0,0.07196910344960486,0.001,3.0,149.32836875589393
1044,4628.764673899788,4251.145160956514,3615.7859607857085,0,0.08137794515017374,0.001,3.0,116.57307285553085
1045,3878.5949886842004,2352.8783466228238,2103.91572854771,0,0.02160563709099497,0.001,3.0,41.38393304849265
1046,4259.928748083787,3669.020785068665,3446.2003186676056,0,0.08726533282483961,0.001,3.0,143.78496077940312
1047,7609.363922159122,4381.963635243766,3184.2822766074146,0,0.02878954828369859,0.001,3.0,101.3755210930049
1048,4595.436741966591,3978.454802543895,3510.099827175789,0,0.02966682474325325,0.001,3.0,129.23603057149364
1049,4740.949353250779,3893.9138946597277,3342.262361537222,0,0.055256809380196496,0.001,3.0,166.14824255218565
1050,6532.196298338016,3737.1066253319073,2704.418995476821,0,0.07926893809402809,0.001,3.0,62.86742722025699
1051,8122.430235040125,2961.627858973035,1788.0383321896775,0,0.02404520098023089,0.001,3.0,43.9605234860399
1052,4197.994456083698,3674.8310859882886,3298.9375355123293,0,0.08832646671036601,0.001,3.0,104.02613107351637
1053,6420.257063040744,3700.3418426708104,2928.052061132737,0,0.003884466109657492,0.001,3.0,136.15524916197964
1054,3945.5474699055994,2838.95902876365,2393.9755133335007,0,0.02344178066535326,0.001,3.0,138.79455458857126
1055,3885.2086251490123,2523.590237669721,2247.1918672222064,0,0.02958501413181058,0.001,3.0,10.314958655991532
1056,4545.780735905437,2912.885996021959,2650.5305297101804,0,0.012819558049406193,0.001,3.0,48.402671422185676
1057,4237.159869945185,3588.175467696038,3224.5719230578434,0,0.09932901646165262,0.001,3.0,176.85656846356022
1058,7178.808986330658,3344.237299430148,2486.7222547031292,0,0.0689373238288184,0.001,3.0,18.625035891536836
1059,4564.3570508720295,3479.041185046493,3010.4667831417555,0,0.05791103079483458,0.001,3.0,165.10734898676745
1060,4831.91379916267,3990.7980844181657,3514.360134971954,0,0.04872012373912041,0.001,3.0,127.72036457811444
1061,6700.070629166129,4494.658167337657,3590.437365265311,0,0.063150637591025,0.001,3.0,103.39214220250803
1062,4431.746877169033,3787.0709705653708,3562.7004848118027,0,0.08716739265442781,0.001,3.0,10.506663532411517
1063,6905.564986654349,3377.265303645277,2702.297479460148,0,0.08601297215712658,0.001,3.0,117.60372672465525
1064,4322.831835904993,3842.8180335424368,3408.420096277811,0,0.07472334759329194,0.001,3.0,88.61776652199792
1065,6647.7367578516305,3761.6360966216052,2784.3098573934762,0,0.09336308700346829,0.001,3.0,69.90111821526827
1066,7378.627302844677,3542.8102654692552,2763.0461244780963,0,0.07244153382868014,0.001,3.0,67.95764959507902
1067,4364.435649701914,3478.725194483707,3201.4149200396755,0,0.051756071887729425,0.001,3.0,92.31629291849178
1068,4461.216898732566,3432.631486451113,3006.000493919514,0,0.0477982543268034,0.001,3.0,74.463434569736
1069,7054.814923568477,4399.428856218787,3564.243521798695,0,0.08783687952003934,0.001,3.0,52.12478939202032
1070,3840.0920793642754,2540.257138132206,1950.3755387857534,0,0.0030351042572100266,0.001,3.0,22.2722046174861
1071,6440.614037292501,5451.337973987713,4851.5837470788465,0,0.05358904951862875,0.001,3.0,125.8300889608176
1072,4418.155226727408,3795.734311378304,3391.8942723802015,0,0.02269607987917625,0.001,3.0,41.69688196470523
1073,6169.0879895305125,3102.690683901959,2482.565366377826,0,0.05537049656136031,0.001,3.0,75.78710312546907
1074,7699.660075503171,3166.7952364990147,2362.646374712014,0,0.02915000446056259,0.001,3.0,102.07691642730468
1075,4052.1620848544167,3402.284512663328,3035.65030253127,0,0.05700906979971304,0.001,3.0,66.70056414665044
1076,3912.856436684352,2426.2541790380697,2139.5425767904835,0,0.011583444672831775,0.001,3.0,126.5124653102275
1077,5995.229323764099,3007.086954050581,2490.438330145502,0,0.06283393016713822,0.001,3.0,57.5598774023283
1078,4811.704912496026,4198.039691922952,3708.741832358888,0,0.08026505007361502,0.001,3.0,110.04829724095687
1079,4588.232739580232,2962.041555402961,2567.014798827982,0,0.029186296950719125,0.001,3.0,11.370061454218401
1080,4823.483469086996,4186.413814219664,3019.8854196435377,0,0.06361756651816203,0.001,3.0,34.48846383468434
1081,8283.729203888544,4216.907984389058,2697.2284773425486,0,0.003086947250929522,0.001,3.0,107.77330690574455
1082,4875.59912445087,5021.278612938613,4541.510494987596,0,0.048082490579069444,0.001,3.0,154.32285784224206
1083,4538.976115908657,4049.1802687101963,3567.326131013569,0,0.09526628380912298,0.001,3.0,171.41954779589412
1084,4498.009218727089,3081.695271370533,2509.9997391529205,0,0.01816131415913352,0.001,3.0,172.22935323248433
1085,4283.603352040043,2545.7996877968244,2210.9404933968094,0,0.019207931528554028,0.001,3.0,118.19361115658926
1086,4386.003236741408,2661.4289586576438,2279.153453148191,0,0.02167219299808214,0.001,3.0,150.12317277576426
1087,4405.988633838668,4314.493359732293,3921.5755962518497,0,0.09596182926877946,0.001,3.0,152.31866729081682
1088,6536.743420784693,3436.6110665255865,2311.141487792771,0,0.06409404967831946,0.001,3.0,51.30813395981102
1089,4523.923213928065,3435.4348178571045,3223.784808593383,0,0.05400917448256276,0.001,3.0,11.840957414451687
1090,4052.181834141903,3434.295530936026,3198.185183732233,0,0.09088675833228421,0.001,3.0,95.06294987087806
1091,4963.5178433326555,4794.76141321964,3937.75469650122,0,0.06712067095205282,0.001,3.0,100.59611773407941
1092,6908.662544790613,2913.3256707870855,2405.4267070063233,0,0.05705105742590263,0.001,3.0,137.21176531354052
1093,4255.3122060881715,3526.5485721075106,3123.9658097773727,0,0.06137978533341996,0.001,3.0,136.89976548090638
1094,4564.461776575645,3022.842601869109,2702.2913105937614,0,0.04145737011059106,0.001,3.0,106.17048467566748
1095,4317.359851523395,3420.6994649126746,2938.780747267956,0,0.028251457220371343,0.001,3.0,172.74739007698338
1096,4160.980362637552,3517.1027716319923,2832.7750369646005,0,0.05796459019807029,0.001,3.0,97.4193342816849
1097,4593.737605829827,3621.2359680778054,3120.9614763556433,0,0.06957355635009306,0.001,3.0,88.55178288183572
1098,4238.977123117535,3544.5983467503384,3186.186126409618,0,0.0845371367099984,0.001,3.0,37.46164052762815
1099,4463.467412908537,3730.842081247361,3293.046959569926,0,0.09531983745990417,0.001,3.0,170.4346736763428
1100,4439.389581000197,4038.4373164225353,3506.939708579005,0,0.06613991272013091,0.001,3.0,90.54922049213441
1101,7839.606084049808,3162.768518476149,2308.0260465766946,0,0.032129313903401194,0.001,3.0,168.9259886907944
1102,4209.138408972768,2876.7915541118405,2622.0839912702077,0,0.027912566352766725,0.001,3.0,82.64236853640877
1103,5101.182165834327,4395.359692078328,3657.7260674318327,0,0.0992267080735568,0.001,3.0,16.082168588896824
1104,6679.299407481796,2859.295585240428,2279.0407039113175,0,0.04484238496782118,0.001,3.0,103.85999667657528
1105,5207.903425917083,4467.894494949827,3467.211811211609,0,0.08334550900658799,0.001,3.0,144.81751672096007
1106,3800.188711880374,2444.4512332523454,2325.886341355441,0,0.03620001438447117,0.001,3.0,127.50248387258738
1107,4114.422140307492,2756.016750503214,2404.888636498095,0,0.01851019398153586,0.001,3.0,125.9906206351212
1108,4671.238027492458,3573.0620073856726,3152.7515202965296,0,0.02931474331985116,0.001,3.0,54.7478374059637
1109,4112.847625340519,2944.8297936480412,2640.794394096636,0,0.032105902033989574,0.001,3.0,104.91801953524829
1110,7858.973773760605,3651.4570039587597,2516.967988473321,0,0.027941225354784948,0.001,3.0,129.7063295752543
1111,4633.696990688835,3950.7652064174413,3580.0090897609707,0,0.08663708696346976,0.001,3.0,172.20087336377924
1112,7737.5465750250605,4282.598885292029,2545.401184037443,0,0.0043374960392687885,0.001,3.0,137.39964153049792
1113,3178.5557858131706,3592.1205954209736,3114.5063611544456,0,0.09074092457460461,0.001,3.0,86.42215336777488
1114,4454.96420647017,4534.293218967061,4168.0800908764795,0,0.09978113076920316,0.001,3.0,3.7235355940623704
1115,4669.785657995903,4296.2542723442575,3912.7335743590047,0,0.09373168549886876,0.001,3.0,93.2744695333974
1116,4634.152623312469,4028.3675435179657,3890.1448015764304,0,0.09418911491174049,0.001,3.0,61.61150852407566
1117,4589.010901831116,4448.028755199454,4259.20619858627,0,0.026283408543821912,0.001,3.0,178.10388855253936
1118,4618.212390454859,4182.874771850081,4192.825299925701,0,0.09807939199105524,0.001,3.0,131.5168776860759
1119,4236.629660444983,3464.8990894727153,3321.7775618593296,0,0.046921387692689095,0.001,3.0,172.77076806840668
1120,4455.149841785653,2972.944967312643,3399.4330792932224,0,0.0057432911094070956,0.001,3.0,0.7447235465363033
1121,7038.235444586904,4804.734618989711,5219.617194328145,0,0.014305492046889697,0.001,3.0,82.58043621576292
1122,4823.387161670343,5059.751447130433,4159.842607201379,0,0.09749360667785728,0.001,3.0,118.89762854856599
1123,6357.927356314484,5256.675710615126,4944.308649088491,0,0.0787109099581199,0.001,3.0,24.041794957455846
1124,4007.8145047696107,4647.193393525081,4007.9662591555466,0,0.06666588844760044,0.001,3.0,23.178590088603247
1125,3922.063706077911,3027.3060265674985,3168.656573071331,0,0.058982267011509014,0.001,3.0,79.76722829135225
1126,3430.749391429346,3940.784666051598,3322.5451660927793,0,0.02238825307353899,0.001,3.0,62.33613561106063
1127,3910.5768380465743,2810.7949312683004,2914.9753339285708,0,0.018411615783171815,0.001,3.0,179.69281264040288
1128,4025.1360258678847,3353.9210384469006,3461.840216239542,0,0.04505604578888187,0.001,3.0,104.69497328274942
1129,4167.3987639878,4430.808621439638,3964.69747546349,0,0.03420916105316278,0.001,3.0,141.27454805014662
1130,4965.320598596073,3156.440626724518,3146.747756597158,0,0.04417158263746739,0.001,3.0,71.4676194837819
1131,7336.375486851749,5368.936891495689,4621.688172751319,0,0.07397484493064536,0.001,3.0,64.77025804885562
1132,6151.004234749541,4957.341815072372,4668.236817219488,0,0.09316024000039239,0.001,3.0,27.487103751050647
1133,4013.5484396861566,3757.030694760165,3855.4213342235403,0,0.06206806231733723,0.001,3.0,91.642168292735
1134,6804.834951668583,3655.2740993875177,3218.4022614457886,0,0.04151032764087543,0.001,3.0,147.4279569772603
1135,4001.4667765850654,2876.0244938058568,2913.093110338951,0,0.02275026241073509,0.001,3.0,125.23106962233666
1136,6533.020557497871,3961.6788909561806,4045.180848910461,0,0.02404808036828936,0.001,3.0,58.337763507345514
1137,4506.180899677652,4132.127723364605,4014.315545140687,0,0.08014338729035039,0.001,3.0,144.32779132801667
1138,4030.881305660675,3386.8700905769097,3492.1911734854266,0,0.005599760341662102,0.001,3.0,151.43479413128134
1139,4645.866645583304,4783.319266531891,4470.775506149295,0,0.05949992683337038,0.001,3.0,32.19278462250739
1140,4300.631577574114,4153.015031491368,3971.2798512110226,0,0.08840362584464884,0.001,3.0,55.430495801972384
1141,4117.972424078483,2788.056758572341,2987.486076658846,0,0.034282919216013986,0.001,3.0,76.92139594155259
1142,3416.2613391246878,2361.712492980098,2440.6020105278512,0,0.035342108631225236,0.001,3.0,147.49155613744892
1143,4406.91594232581,4589.453794412058,4386.1876145289525,0,0.09855926724374559,0.001,3.0,111.02802875413104
1144,4423.8333461791535,3171.6126015628665,3334.322057093418,0,0.041605329224280875,0.001,3.0,99.22457924574644
1145,7634.670732174536,2500.2821662978135,2119.4596072419486,0,0.0052023726977108815,0.001,3.0,175.2365415619837
1146,7571.274354946289,5217.370330638905,5586.139906563458,0,0.005206158639444204,0.001,3.0,135.82951459455572
